Unnamed: 0,id,index,student_id,date,review_text,rating,rating_facilities,rating_clubs,rating_careerService,rating_internet,source,type,token_list,num_token,rating_bin,rating_cat,length_bin,sample_criteria
495,3_496_470_219,495,89627.0,2nd July 15,"Exeter is a great university with lots of different backgrounds, I am from the north from a under privileged background mixing in with students who have parents as CEO's in companies and they are all friends as they all respect each other and how they have got into university.",5.0,5,5,5,5,data3_557,university review,"['Exeter', 'is', 'a', 'great', 'university', 'with', 'lots', 'of', 'different', 'backgrounds', ',', 'I', 'am', 'from', 'the', 'north', 'from', 'a', 'under', 'privileged', 'background', 'mixing', 'in', 'with', 'students', 'who', 'have', 'parents', 'as', 'CEO', ""'s"", 'in', 'companies', 'and', 'they', 'are', 'all', 'friends', 'as', 'they', 'all', 'respect', 'each', 'other', 'and', 'how', 'they', 'have', 'got', 'into', 'university', '.']",52,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
496,3_497_275_219,496,49625.0,2nd July 15,Beautiful and modern campus with a good range of places to eat and a shop which stocks a huge variety of things! town is lovely and accommodation whether halls or private is very good!,5.0,5,5,5,5,data3_557,university review,"['Beautiful', 'and', 'modern', 'campus', 'with', 'a', 'good', 'range', 'of', 'places', 'to', 'eat', 'and', 'a', 'shop', 'which', 'stocks', 'a', 'huge', 'variety', 'of', 'things', '!', 'town', 'is', 'lovely', 'and', 'accommodation', 'whether', 'halls', 'or', 'private', 'is', 'very', 'good', '!']",36,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
497,3_498_528_219,497,99619.0,2nd July 15,"Amazing university in terms of facilities, opportunities and the student community. One of the only issues is that it's so far away from anywhere else!",5.0,5,5,5,5,data3_557,university review,"['Amazing', 'university', 'in', 'terms', 'of', 'facilities', ',', 'opportunities', 'and', 'the', 'student', 'community', '.', 'One', 'of', 'the', 'only', 'issues', 'is', 'that', 'it', ""'s"", 'so', 'far', 'away', 'from', 'anywhere', 'else', '!']",29,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
498,3_499_527_219,498,99608.0,2nd July 15,I've had the best 3 years of my life at Exeter. I love it so much I'm going back next year to do a masters!,4.4,4,5,5,4,data3_557,university review,"['I', ""'ve"", 'had', 'the', 'best', '3', 'years', 'of', 'my', 'life', 'at', 'Exeter', '.', 'I', 'love', 'it', 'so', 'much', 'I', ""'m"", 'going', 'back', 'next', 'year', 'to', 'do', 'a', 'masters', '!']",29,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
499,3_500_376_219,499,69605.0,2nd July 15,"The most friendly relaxed university, excellent social life and it's in a beautiful part of the country",4.8,5,5,5,5,data3_557,university review,"['The', 'most', 'friendly', 'relaxed', 'university', ',', 'excellent', 'social', 'life', 'and', 'it', ""'s"", 'in', 'a', 'beautiful', 'part', 'of', 'the', 'country']",19,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
500,3_501_402_219,500,76087.0,2nd July 15,"Exeter Uni could not feel more like home. The lecturers are outstanding, the campus is lively, friendly and very beautiful and there are so many societies to get involved with. I wish I could stay here forever.",5.0,5,5,5,5,data3_557,university review,"['Exeter', 'Uni', 'could', 'not', 'feel', 'more', 'like', 'home', '.', 'The', 'lecturers', 'are', 'outstanding', ',', 'the', 'campus', 'is', 'lively', ',', 'friendly', 'and', 'very', 'beautiful', 'and', 'there', 'are', 'so', 'many', 'societies', 'to', 'get', 'involved', 'with', '.', 'I', 'wish', 'I', 'could', 'stay', 'here', 'forever', '.']",42,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
501,3_502_401_219,501,75862.0,2nd July 15,"Going to Exeter was probably the best decision I have ever made. Many of the amazing people I met in my halls in first year and through societies are now my best friends. My course was very interesting, well structured and staff was extremely helpful. I would say campus has a very family-like atmosphere, which is something I loved. I would highly recommend Exeter to all prospective students!",4.8,5,5,5,4,data3_557,university review,"['Going', 'to', 'Exeter', 'was', 'probably', 'the', 'best', 'decision', 'I', 'have', 'ever', 'made', '.', 'Many', 'of', 'the', 'amazing', 'people', 'I', 'met', 'in', 'my', 'halls', 'in', 'first', 'year', 'and', 'through', 'societies', 'are', 'now', 'my', 'best', 'friends', '.', 'My', 'course', 'was', 'very', 'interesting', ',', 'well', 'structured', 'and', 'staff', 'was', 'extremely', 'helpful', '.', 'I', 'would', 'say', 'campus', 'has', 'a', 'very', 'family-like', 'atmosphere', ',', 'which', 'is', 'something', 'I', 'loved', '.', 'I', 'would', 'highly', 'recommend', 'Exeter', 'to', 'all', 'prospective', 'students', '!']",75,"(4.0, 5.0]",Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]"
502,3_503_23_219,502,105818.0,2nd July 15,"Exeter is an incredible experience of community and friendship. It is beautiful and often sunny, allowing students to fully enjoy the campus and the surrounding area. There is also a great variety of courses which are very interesting and a lot of nice and helpful professors.",4.0,5,4,4,4,data3_557,university review,"['Exeter', 'is', 'an', 'incredible', 'experience', 'of', 'community', 'and', 'friendship', '.', 'It', 'is', 'beautiful', 'and', 'often', 'sunny', ',', 'allowing', 'students', 'to', 'fully', 'enjoy', 'the', 'campus', 'and', 'the', 'surrounding', 'area', '.', 'There', 'is', 'also', 'a', 'great', 'variety', 'of', 'courses', 'which', 'are', 'very', 'interesting', 'and', 'a', 'lot', 'of', 'nice', 'and', 'helpful', 'professors', '.']",50,"(2.5, 4.0]",Conf/Neu,"(41.0, 61.0]","Conf/Neu_(41.0, 61.0]"
503,3_504_499_219,503,95720.0,2nd July 15,"Everything about UoE oozes modernity, confidence and pride. The new buildings demonstrate Exeter's advancement into the future and its desire to provide its students with everything they need for a degree in the new 21st century. Societies both academic and vocational are well-run, charismatic and thoughtful, encouraging everyone to participate and have fun. Extra-curricular activities such as help with careers is easy to find, use and learn from, providing vast resources to those who truly need it. In essence, UoE has set the standards for pedigree in the university world.",4.6,5,5,4,5,data3_557,university review,"['Everything', 'about', 'UoE', 'oozes', 'modernity', ',', 'confidence', 'and', 'pride', '.', 'The', 'new', 'buildings', 'demonstrate', 'Exeter', ""'s"", 'advancement', 'into', 'the', 'future', 'and', 'its', 'desire', 'to', 'provide', 'its', 'students', 'with', 'everything', 'they', 'need', 'for', 'a', 'degree', 'in', 'the', 'new', '21st', 'century', '.', 'Societies', 'both', 'academic', 'and', 'vocational', 'are', 'well-run', ',', 'charismatic', 'and', 'thoughtful', ',', 'encouraging', 'everyone', 'to', 'participate', 'and', 'have', 'fun', '.', 'Extra-curricular', 'activities', 'such', 'as', 'help', 'with', 'careers', 'is', 'easy', 'to', 'find', ',', 'use', 'and', 'learn', 'from', ',', 'providing', 'vast', 'resources', 'to', 'those', 'who', 'truly', 'need', 'it', '.', 'In', 'essence', ',', 'UoE', 'has', 'set', 'the', 'standards', 'for', 'pedigree', 'in', 'the', 'university', 'world', '.']",102,"(4.0, 5.0]",Pos,"(101.0, 121.0]","Pos_(101.0, 121.0]"
504,3_505_399_219,504,75673.0,2nd July 15,Exeter is such a welcoming place to be,5.0,5,5,5,5,data3_557,university review,"['Exeter', 'is', 'such', 'a', 'welcoming', 'place', 'to', 'be']",8,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
505,3_506_133_219,505,125649.0,2nd July 15,Amazing uni with great opportunities and great people. Always willing to help you with any problem.,4.2,4,5,4,4,data3_557,university review,"['Amazing', 'uni', 'with', 'great', 'opportunities', 'and', 'great', 'people', '.', 'Always', 'willing', 'to', 'help', 'you', 'with', 'any', 'problem', '.']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
506,3_507_497_219,506,95638.0,2nd July 15,The university offers amazing opportunities and provides amazing standards of education and enjoyment,5.0,5,5,5,5,data3_557,university review,"['The', 'university', 'offers', 'amazing', 'opportunities', 'and', 'provides', 'amazing', 'standards', 'of', 'education', 'and', 'enjoyment']",13,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
507,3_508_305_219,507,55541.0,2nd July 15,Great Uni experience with such a beautiful campus. It also has the best Yak.,5.0,5,5,5,5,data3_557,university review,"['Great', 'Uni', 'experience', 'with', 'such', 'a', 'beautiful', 'campus', '.', 'It', 'also', 'has', 'the', 'best', 'Yak', '.']",16,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
508,3_509_70_219,508,115513.0,2nd July 15,"Could not be enjoying Exeter more - huge range of societies, beautiful campus, quality teaching and lively city centre.",5.0,5,5,5,5,data3_557,university review,"['Could', 'not', 'be', 'enjoying', 'Exeter', 'more', '-', 'huge', 'range', 'of', 'societies', ',', 'beautiful', 'campus', ',', 'quality', 'teaching', 'and', 'lively', 'city', 'centre', '.']",22,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
509,3_510_69_219,509,115512.0,2nd July 15,"The campus is beautiful, the people are amazing and the courses are super flexible so you can study whatever you want. Plus, the facilities are incredible, the sports and society opportunities are endless and the university offers more advice and support for you than you can shake a stick at.",5.0,5,5,5,5,data3_557,university review,"['The', 'campus', 'is', 'beautiful', ',', 'the', 'people', 'are', 'amazing', 'and', 'the', 'courses', 'are', 'super', 'flexible', 'so', 'you', 'can', 'study', 'whatever', 'you', 'want', '.', 'Plus', ',', 'the', 'facilities', 'are', 'incredible', ',', 'the', 'sports', 'and', 'society', 'opportunities', 'are', 'endless', 'and', 'the', 'university', 'offers', 'more', 'advice', 'and', 'support', 'for', 'you', 'than', 'you', 'can', 'shake', 'a', 'stick', 'at', '.']",55,"(4.0, 5.0]",Pos,"(41.0, 61.0]","Pos_(41.0, 61.0]"
510,3_511_338_219,510,65497.0,2nd July 15,Wouldn't imagine being anywhere else.,5.0,5,5,5,5,data3_557,university review,"['Would', ""n't"", 'imagine', 'being', 'anywhere', 'else', '.']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
511,3_512_130_219,511,125494.0,2nd July 15,Best year of my entire life. I wish I could go and do it all again.,4.2,5,5,4,3,data3_557,university review,"['Best', 'year', 'of', 'my', 'entire', 'life', '.', 'I', 'wish', 'I', 'could', 'go', 'and', 'do', 'it', 'all', 'again', '.']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
512,3_513_446_219,512,85493.0,2nd July 15,"Most amazing campus, amazing helpful staff and great course content - I absolutely love it here!",5.0,5,5,5,5,data3_557,university review,"['Most', 'amazing', 'campus', ',', 'amazing', 'helpful', 'staff', 'and', 'great', 'course', 'content', '-', 'I', 'absolutely', 'love', 'it', 'here', '!']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
513,3_514_337_219,513,65474.0,2nd July 15,A fabulous time compared to my old uni.,5.0,5,5,5,5,data3_557,university review,"['A', 'fabulous', 'time', 'compared', 'to', 'my', 'old', 'uni', '.']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
514,3_515_495_126,514,95470.0,1st July 15,"Fantastic student union, amazing sports facilities. Although could do with a decent swimming pool.",4.8,5,5,4,5,data3_557,university review,"['Fantastic', 'student', 'union', ',', 'amazing', 'sports', 'facilities', '.', 'Although', 'could', 'do', 'with', 'a', 'decent', 'swimming', 'pool', '.']",17,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
515,3_516_18_126,515,105366.0,1st July 15,"Honestly the best University in the world! Beautiful campus, amazing staff, very student orientated, so many opportunities within and outside of your department. Did I mention the campus is amazing? They bring in puppies and micro pigs during exam season to relieve stress...I mean c'mon! I have never heard anybody talk about their University the way Exeter us Exeter students do! Love this city and University! Exetah forever!!",4.8,5,5,5,4,data3_557,university review,"['Honestly', 'the', 'best', 'University', 'in', 'the', 'world', '!', 'Beautiful', 'campus', ',', 'amazing', 'staff', ',', 'very', 'student', 'orientated', ',', 'so', 'many', 'opportunities', 'within', 'and', 'outside', 'of', 'your', 'department', '.', 'Did', 'I', 'mention', 'the', 'campus', 'is', 'amazing', '?', 'They', 'bring', 'in', 'puppies', 'and', 'micro', 'pigs', 'during', 'exam', 'season', 'to', 'relieve', 'stress', '...', 'I', 'mean', ""c'mon"", '!', 'I', 'have', 'never', 'heard', 'anybody', 'talk', 'about', 'their', 'University', 'the', 'way', 'Exeter', 'us', 'Exeter', 'students', 'do', '!', 'Love', 'this', 'city', 'and', 'University', '!', 'Exetah', 'forever', '!', '!']",81,"(4.0, 5.0]",Pos,"(61.0, 81.0]","Pos_(61.0, 81.0]"
516,3_517_237_126,516,45363.0,1st July 15,A beautiful city with wonderful people.,5.0,5,5,5,5,data3_557,university review,"['A', 'beautiful', 'city', 'with', 'wonderful', 'people', '.']",7,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
517,3_518_128_126,517,125328.0,1st July 15,"Incredible uni, whatever your personality you will love it here!",4.6,5,5,5,3,data3_557,university review,"['Incredible', 'uni', ',', 'whatever', 'your', 'personality', 'you', 'will', 'love', 'it', 'here', '!']",12,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
518,3_519_494_126,518,95323.0,1st July 15,Sports facilities are improving enormously!,5.0,5,5,5,5,data3_557,university review,"['Sports', 'facilities', 'are', 'improving', 'enormously', '!']",6,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
519,3_520_397_126,519,75202.0,1st July 15,"My chief complaint is with the business school, who systematically sabotage their own students' degrees with woefully under-prepared lecturers who are chosen for the quality of their research and not their ability to teach any quantity of their area of supposed expertise. 90% of my lecturers have been spectacularly incompetent. Inaccurate and unseen exam topics are another issue, with 4 stages of complaints being reached, still nothing has been done about it. If you want to go to exeter business school, think very very hard and decide not to go.",2.0,2,3,3,1,data3_557,university review,"['My', 'chief', 'complaint', 'is', 'with', 'the', 'business', 'school', ',', 'who', 'systematically', 'sabotage', 'their', 'own', 'students', ""'"", 'degrees', 'with', 'woefully', 'under-prepared', 'lecturers', 'who', 'are', 'chosen', 'for', 'the', 'quality', 'of', 'their', 'research', 'and', 'not', 'their', 'ability', 'to', 'teach', 'any', 'quantity', 'of', 'their', 'area', 'of', 'supposed', 'expertise', '.', '90', '%', 'of', 'my', 'lecturers', 'have', 'been', 'spectacularly', 'incompetent', '.', 'Inaccurate', 'and', 'unseen', 'exam', 'topics', 'are', 'another', 'issue', ',', 'with', '4', 'stages', 'of', 'complaints', 'being', 'reached', ',', 'still', 'nothing', 'has', 'been', 'done', 'about', 'it', '.', 'If', 'you', 'want', 'to', 'go', 'to', 'exeter', 'business', 'school', ',', 'think', 'very', 'very', 'hard', 'and', 'decide', 'not', 'to', 'go', '.']",100,"(0.999, 2.5]",Neg,"(81.0, 101.0]","Neg_(81.0, 101.0]"
520,3_521_302_126,520,55173.0,1st July 15,"Best uni going, beautiful campus, great people",5.0,5,5,5,5,data3_557,university review,"['Best', 'uni', 'going', ',', 'beautiful', 'campus', ',', 'great', 'people']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
521,3_522_301_126,521,55150.0,1st July 15,Exeter is an amazing place to study: one can make the most of those beloved university years,4.6,5,4,5,4,data3_557,university review,"['Exeter', 'is', 'an', 'amazing', 'place', 'to', 'study', ':', 'one', 'can', 'make', 'the', 'most', 'of', 'those', 'beloved', 'university', 'years']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
522,3_523_300_126,522,55128.0,1st July 15,Exeter is an amazing university full of opportunities both on a professional and on a social level! The community aspects mean you are able to meet a large variety of people and make friends from around the world!,4.8,5,5,5,4,data3_557,university review,"['Exeter', 'is', 'an', 'amazing', 'university', 'full', 'of', 'opportunities', 'both', 'on', 'a', 'professional', 'and', 'on', 'a', 'social', 'level', '!', 'The', 'community', 'aspects', 'mean', 'you', 'are', 'able', 'to', 'meet', 'a', 'large', 'variety', 'of', 'people', 'and', 'make', 'friends', 'from', 'around', 'the', 'world', '!']",40,"(4.0, 5.0]",Pos,"(21.0, 41.0]","Pos_(21.0, 41.0]"
523,3_524_16_126,523,105109.0,1st July 15,"Absolutely amazing, have loved my first year, couldn't think of a better place to be",5.0,5,5,5,5,data3_557,university review,"['Absolutely', 'amazing', ',', 'have', 'loved', 'my', 'first', 'year', ',', 'could', ""n't"", 'think', 'of', 'a', 'better', 'place', 'to', 'be']",18,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
524,3_525_66_126,524,115100.0,1st July 15,Great university with a good social scene and life,4.8,5,5,4,5,data3_557,university review,"['Great', 'university', 'with', 'a', 'good', 'social', 'scene', 'and', 'life']",9,"(4.0, 5.0]",Pos,"(0.999, 21.0]","Pos_(0.999, 21.0]"
525,3_526_127_126,525,125091.0,1st July 15,"My experience on the Penryn Campus so far has been excellent, I love the area mostly due to friendly locals, lots to do and a decent night out. The facilities are great although in busier rooms it gets hella sweaty. Halls were much nicer than alot of the places I looked at and really good value too. The teaching staff on my course have been really good, entertaining and obviously knowledgeable, they were really helpful and most of them actually knew my name which was impressive with a course of 200+. This review has been a bit ravey but I love everything about the university of Exeter and would highly recommend it to anyone.",5.0,5,5,5,5,data3_557,university review,"['My', 'experience', 'on', 'the', 'Penryn', 'Campus', 'so', 'far', 'has', 'been', 'excellent', ',', 'I', 'love', 'the', 'area', 'mostly', 'due', 'to', 'friendly', 'locals', ',', 'lots', 'to', 'do', 'and', 'a', 'decent', 'night', 'out', '.', 'The', 'facilities', 'are', 'great', 'although', 'in', 'busier', 'rooms', 'it', 'gets', 'hella', 'sweaty', '.', 'Halls', 'were', 'much', 'nicer', 'than', 'alot', 'of', 'the', 'places', 'I', 'looked', 'at', 'and', 'really', 'good', 'value', 'too', '.', 'The', 'teaching', 'staff', 'on', 'my', 'course', 'have', 'been', 'really', 'good', ',', 'entertaining', 'and', 'obviously', 'knowledgeable', ',', 'they', 'were', 'really', 'helpful', 'and', 'most', 'of', 'them', 'actually', 'knew', 'my', 'name', 'which', 'was', 'impressive', 'with', 'a', 'course', 'of', '200+', '.', 'This', 'review', 'has', 'been', 'a', 'bit', 'ravey', 'but', 'I', 'love', 'everything', 'about', 'the', 'university', 'of', 'Exeter', 'and', 'would', 'highly', 'recommend', 'it', 'to', 'anyone', '.']",123,"(4.0, 5.0]",Pos,"(121.0, 141.0]","Pos_(121.0, 141.0]"
